598,320,71
599,822,95
600,751,39
601,59,28
602,500,44
603,60,98
604,301,74
605,190,35
606,318,87
607,756,7
608,10,52
609,976,28
610,262,7
611,115,69
612,768,90
613,460,99
614,209,13
615,434,94
616,776,56
617,261,7
618,201,3
619,473,12
620,451,31
621,19,21
622,602,16
623,375,46
624,212,65
625,410,8
626,933,18
627,356,99
628,594,51
629,984,70
630,966,43
631,488,93
632,293,18
633,696,10
634,243,73
635,520,9
636,602,21
637,175,11
638,577,86
639,962,2
640,422,1
641,148,55
642,827,70
643,244,32
644,913,31
645,519,22
646,222,59
647,210,36
648,350,93
649,694,45
650,793,24
651,351,97
652,127,10
653,938,55
654,232,46
655,620,18
656,590,30
657,282,41
658,551,90
659,414,18
660,190,29
661,451,65
662,70,81
663,178,69
664,414,47
665,474,41
666,133,33
667,319,44
668,753,47
669,175,30
670,832,81
671,808,92
672,679,38
673,502,2
674,939,38
675,300,50
676,15,13
677,37,81
678,316,77
679,65,83
680,384,20
681,441,60
682,762,34
683,588,86
684,797,74
685,762,10
686,174,15
687,905,21
688,297,89
689,322,61
690,120,53
691,314,51
692,945,2
693,435,96
694,681,11
695,755,30
696,13,96
697,443,35
698,724,34
699,897,72
700,360,24
701,107,36
702,183,32
703,674,97
704,303,96
705,547,71
706,969,80
707,125,26
708,898,87
709,495,66
710,328,35
711,198,53
712,812,13
713,641,94
714,738,3
715,138,21
716,767,38
717,656,32
718,779,22
719,451,58
720,992,31
721,574,54
722,429,83
723,436,88
724,76,66
725,129,9
726,95,53
727,754,64
728,367,38
729,899,36
730,351,55
731,825,63
732,939,86
733,718,4
734,543,89
735,728,76
736,723,59
737,185,66
738,634,28
739,5,3
740,63,45
741,841,40
742,55,40
743,944,71
744,896,63
745,442,68
746,738,71
747,55,93
748,339,51
749,642,19
750,901,44
751,262,10
752,528,53
753,162,18
754,206,26
755,625,73
756,564,62
757,579,50
758,505,89
759,969,43
760,816,100
761,209,22
762,620,81
763,427,13
764,890,23
765,429,52
766,599,21
767,770,27
768,890,15
769,904,87
770,570,9
771,987,41
772,742,63
773,455,43
774,518,88
775,361,21
776,880,86
777,841,84
778,74,1
779,16,67
780,11,11
781,113,60
782,430,27
783,746,67
784,559,83
785,678,81
786,486,7
787,892,7
788,380,54
789,622,17
790,985,48
791,546,48
792,983,96
793,761,27
794,659,15
795,912,50
796,837,76
797,850,57
798,617,97
799,177,85
800,931,3
801,453,34
802,682,78
803,104,87
804,342,60
805,7,12
806,961,31
807,298,38
808,131,15
809,141,24
810,742,11
811,436,42
812,96,56
813,387,93
814,694,89
815,648,18
816,668,9
817,289,95
818,241,26
819,888,16
820,471,33
821,603,25
822,460,9
823,74,42
824,531,56
825,408,45
826,999,95
827,762,38
828,183,40
829,286,48
830,862,61
831,601,91
832,640,97
833,1000,92
834,366,23
835,37,44
836,21,61
837,810,13
838,588,50
839,294,23
840,133,71
841,241,68
842,840,58
843,502,35
844,695,66
845,839,62
846,822,37
847,280,11
848,286,43
849,301,85
850,905,17
851,951,68
852,376,13
853,190,43
854,324,13
855,675,82
856,333,16
857,962,14
858,640,60
859,197,78
860,829,71
861,808,29
862,229,44
863,465,65
864,725,88
865,264,15
866,772,4
867,104,23
868,869,17
869,322,52
870,937,75
871,116,37
872,917,78
873,422,36
874,700,38
875,387,15
876,472,74
877,892,76
878,612,60
879,454,22
880,488,91
881,111,31
882,1,8
883,801,98
884,644,64
885,872,59
886,258,12
887,268,18
888,139,17
889,223,10
890,545,5
891,398,2
892,247,75
893,932,9
894,357,90
895,491,18
896,298,59
897,697,38
898,515,6
899,617,81
900,199,20
901,575,24
902,99,61
903,750,24
904,925,25
905,367,44
906,407,16
907,207,24
908,233,42
909,801,26
910,314,39
911,525,6
912,662,29
913,198,44
914,309,54
915,576,48
916,881,10
917,216,90
918,208,35
919,454,88
920,62,23
921,623,59
922,979,42
923,478,55
924,989,30
925,702,69
926,428,59
927,104,6
928,273,89
929,937,45
930,728,20
931,110,62
932,439,79
933,673,4
934,445,64
935,463,19
936,40,90
937,387,51
938,41,79
939,143,93
940,289,38
941,603,41
942,99,36
943,28,93
944,431,56
945,353,43
946,155,15
947,455,38
948,612,36
949,15,97
950,384,11
951,853,39
952,376,63
953,415,44
954,1,13
955,383,31
956,687,50
957,196,82
958,821,14
959,766,65
960,504,83
961,150,93
962,885,60
963,661,1
964,974,43
965,168,67
966,861,50
967,48,25
968,101,32
969,61,92
970,90,66
971,610,100
972,357,73
973,886,77
974,272,73
975,260,54
976,860,81
977,188,18
978,875,20
979,975,19
980,382,55
981,202,80
982,173,88
983,548,78
984,32,23
985,408,27
986,501,46
987,616,75
988,32,5
989,202,17
990,134,46
991,694,30
992,198,74
993,732,80
994,263,88
995,385,5
996,241,85
997,726,55
998,354,64
999,793,10
1000,556,94
